OID_,Shape_Length,Shape_Area,Minority_use,Majority_use,N,BD,PR,BH,BF,BA,BFA,RS,BO,BP,BV,std_BH,std_BF,std_BA,std_BFA,std_RS,std_BO,std_BP,std_BV,SP,SP_Classification
65,335.1314183,5175.645,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.206220727,0.475260342,6.390648923,2.304619651,2459.778811,1067.325275,29.00810381,-0.933929724,19.42407271,1.144042312,1.86608588,0.615841325,32.13617815,100.1204527,4.772890477,42.00047608,10.24808427,38.86591733,687.862953,1
67,497.5211423,11040.2635,RESIDENTIAL ONLY,RESIDENTIAL ONLY,51,0.171461576,0.447477014,7.223960404,2.609780137,4940.264144,1892.980979,36.4169747,15.23361003,17.29787046,1.59143983,2.367286832,0.78013255,16.39745862,59.12889897,6.195786621,22.82348556,6.142600552,29.35548855,653.4018932,1
68,386.8522064,8282,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.159885529,0.509759316,8.927174968,3.188276774,4221.826657,1324.17195,33.83499612,-34.09095488,16.60671424,1.425935298,0.484090102,0.172889322,6.096315455,25.1686621,1.098862101,44.98338027,1.921253301,8.876996113,690.9006159,1
69,451.8252459,9020.5846,RESIDENTIAL ONLY,RESIDENTIAL ONLY,14,0.123507267,0.389699409,8.834770385,3.155275137,3515.316483,1114.10775,34.1157728,11.16795801,16.01075151,1.414435183,0.429410478,0.153360885,5.901681811,22.6036284,1.349907235,58.02909932,1.328083649,6.937188449,705.0368427,1
70,371.4414585,9175.035,RESIDENTIAL ONLY,RESIDENTIAL ONLY,17,0.183352102,0.946823681,14.45909963,5.163964155,8687.140411,1682.26195,33.59362476,8.761457562,19.99684801,1.954752495,0.88765412,0.317019329,37.43159202,226.5238682,2.225053469,53.72493581,9.004022185,59.81645544,695.7763235,1
71,357.9625006,5467.2189,RESIDENTIAL ONLY,RESIDENTIAL ONLY,21,0.275035525,0.943823505,9.578903487,3.43164217,5160.089704,1503.679419,32.46246211,30.32411594,19.12389948,1.678599207,1.472504768,0.467079496,17.32557872,58.64453575,2.411397873,0.409297744,5.879405028,24.5661735,672.4634904,1
72,283.0584825,4541.545,RESIDENTIAL ONLY,RESIDENTIAL ONLY,17,0.183536374,0.450607955,6.874399065,2.455142523,2046.456305,833.5387,25.46836992,2.993220077,16.22369684,1.410599062,0.118973482,0.042490529,5.773117719,13.88557603,2.297880739,65.83636374,1.546400647,3.752607814,736.9514123,1
73,494.9008858,10337.8575,RESIDENTIAL ONLY,RESIDENTIAL ONLY,40,0.262466193,0.896254578,9.523840654,3.41474294,9265.352114,2713.338103,33.24933059,22.18721424,22.6205334,1.771658065,2.174585572,0.730298755,19.27770591,85.43426125,4.019406007,9.157991768,7.729582357,40.82545009,638.9083708,1
74,362.6417184,5475.90255,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.296423565,1.06178618,10.00726552,3.581989781,5814.237652,1623.186553,35.88796892,29.85133616,18.7151853,1.69059261,1.854818437,0.627436872,20.41580517,80.8936097,4.457229949,0.574772403,6.20211708,32.53114786,670.6061804,1
75,451.3158468,10909.4481,RESIDENTIAL ONLY,RESIDENTIAL ONLY,18,0.126322552,0.423697139,9.391450461,3.35408945,4622.301944,1378.109325,32.43629308,-14.09505734,16.3542215,1.547735161,0.372101136,0.132893263,6.013061223,25.68420957,1.560873159,32.12051803,1.997229172,9.538476234,691.7623792,1
76,516.5150249,10551.97,RESIDENTIAL ONLY,RESIDENTIAL ONLY,43,0.271366423,0.958507975,9.861755505,3.532153917,10114.1474,2863.450354,33.75629369,18.18366844,22.31445058,1.844343297,1.980005874,0.66696152,19.56531335,84.05653989,3.926179345,8.721373007,7.566819391,39.08164694,667.1842773,1
77,406.7566907,10096.525,RESIDENTIAL ONLY,RESIDENTIAL ONLY,19,0.148062984,0.471497254,8.916423814,3.184437076,4760.483811,1494.921622,35.16128388,3.601465549,16.3653491,1.461733916,1.345015947,0.480362838,9.659681648,28.18425295,3.53629855,57.0577654,2.476234563,12.51671053,686.8860109,1
78,355.1662719,5256.58645,RESIDENTIAL ONLY,RESIDENTIAL ONLY,14,0.214692013,0.798098546,10.40875206,3.717411451,4195.274005,1128.547124,33.9307113,29.8890846,17.40014144,1.724167775,0.785476741,0.280527408,27.90564728,82.65440057,2.072891248,0.449098555,5.132760379,12.93463931,682.790211,1
79,381.0189273,8375.82305,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.154990712,0.487003198,8.798004367,3.142144417,4079.052613,1298.174775,34.09984498,-3.25271161,16.49154736,1.414475286,0.52360608,0.187002171,6.363495452,24.29011849,1.825656716,76.54430843,2.034755547,8.842419477,640.2729666,1
81,406.8878827,9720.495,RESIDENTIAL ONLY,RESIDENTIAL ONLY,18,0.147509947,0.472871213,8.975932946,3.205690338,4596.542261,1433.8697,34.78608075,74.65327785,16.35009524,1.449062294,0.377751604,0.134911287,7.014897294,31.42162835,1.345205812,25.67352635,2.017507167,10.56997406,685.7179066,1
82,376.1073535,8364.66,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.196098194,0.499285463,7.116836891,2.546099225,4176.353145,1640.29472,32.52991903,-12.42019216,20.35507426,1.094884355,1.262822982,0.434143335,48.59737076,147.621154,3.80843751,47.04472983,11.43528162,39.93440822,670.6848922,1
83,361.4285742,8040.1733,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.169127613,0.471764358,7.779539345,2.789398792,3793.067192,1359.815319,35.49095148,37.34809706,17.70188752,1.600397803,2.127482643,0.731642944,31.0297054,100.1911869,5.459846161,0.459734849,8.363929292,35.01095818,661.0083052,1
84,356.54305,7898.025,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.199014091,0.560710897,7.859760779,2.817443189,4428.508684,1571.818265,36.46858291,20.81714309,19.04951847,1.568959474,1.844320792,0.626425403,17.36316878,64.55397204,4.312851102,53.17442881,6.489192028,30.1778199,621.6137207,1
85,395.884878,8925.975,RESIDENTIAL ONLY,RESIDENTIAL ONLY,38,0.192240977,0.521897358,7.526954278,2.714808096,4658.442769,1715.93815,34.40101193,-2.462519522,18.06240667,1.535601765,2.214855847,0.724415042,20.47607769,73.2153991,6.164642634,57.70228783,7.197270303,33.47644046,668.531441,1
86,415.5841383,9855.495,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.175934825,0.518068271,8.238789412,2.944660156,5105.819257,1733.92479,35.98917462,27.02538118,17.99761852,1.582388222,1.397469653,0.489826545,16.64539563,59.26694206,2.926728609,47.47404169,5.943373346,25.78751747,634.9688997,1
87,346.4814784,5399.05295,RESIDENTIAL ONLY,RESIDENTIAL ONLY,12,0.165453115,0.389295327,6.558771401,2.352904172,2101.826085,893.2901295,31.26673782,29.38334998,17.61422791,0.99464816,1.500014379,0.50276109,37.90860619,110.897751,3.596952478,11.7869161,9.962469329,34.87577182,661.8439066,1
89,477.4646283,11482.387,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.129037628,0.416307544,9.033497633,3.226249155,4780.204336,1481.659988,37.97226128,5.006046763,19.72962617,1.164347048,0.418048753,0.149303126,29.22441088,106.9084479,2.238172639,50.79295128,7.236507636,27.55387379,645.8208901,1
90,438.9235632,11393,RESIDENTIAL ONLY,RESIDENTIAL ONLY,34,0.166385581,0.451694038,7.570159613,2.714742683,5146.150176,1895.630929,31.18983716,15.61632538,16.47796091,1.305382777,2.089802123,0.717912879,20.35561596,74.47464736,4.171781109,42.85697815,6.0347732,31.35371268,696.8714499,1
92,396.7005435,9533.1,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.183405375,0.482748594,7.369991556,2.632139841,4602.090624,1748.421785,36.28190362,-9.511143102,17.70989555,1.372633737,0.451109255,0.161110448,9.302476921,25.72518677,2.693334116,44.85344202,2.813509776,8.410112514,682.5653918,1
93,380.1318471,6614.17605,RESIDENTIAL ONLY,RESIDENTIAL ONLY,53,0.213727146,0.482356641,6.226305959,2.256344069,3190.391744,1413.628969,32.65528184,-48.73616486,17.45743036,1.516915747,2.568324812,0.864298903,22.06735403,76.77460368,10.32082658,43.5884786,7.958809596,36.39529192,671.9973467,1
94,439.4166321,10721.185,RESIDENTIAL ONLY,RESIDENTIAL ONLY,46,0.196967425,0.548332998,7.740186244,2.783876564,5878.779509,2111.724199,34.71963087,18.74312048,17.89456275,1.550272583,2.104735579,0.698167913,20.88240967,75.17899709,5.583072904,58.4140084,7.042366767,32.47744381,667.0782046,1
95,321.7622105,6498.955,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.208864206,0.542222638,7.150158406,2.596053423,3523.880527,1357.399076,35.13671426,21.0100848,17.80160394,1.498914973,2.156175882,0.663077368,18.62368399,61.07443567,5.273459148,54.2397879,6.877701072,29.16576201,660.868784,1
97,428.7370019,9633.075,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.20799093,0.531676313,7.140143145,2.556247594,5121.677802,2003.592232,30.98855471,-2.142232722,19.86880409,1.156672604,1.448663599,0.496563467,31.59272601,98.06606918,2.963276342,41.85835572,9.909173097,36.07665859,678.4442403,2
98,472.9714854,11864.88755,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.134909365,0.427010084,8.862455433,3.165162655,5066.426627,1600.68445,33.67544607,-10.84757957,16.01489694,1.48488843,0.471831639,0.1685113,2.284554531,13.70760068,1.57032112,49.76750668,0.533393098,5.855524239,689.109786,1
